id,word_id,form_type,position,accented
113399,22770,verb_gerund_past,1,выкатывавшись
113400,22776,verb_gerund_past,1,задра'ив
113401,22776,verb_gerund_past,2,задраивши
113402,22777,verb_gerund_past,1,обозна'вшись
113403,22778,verb_gerund_present,1,лицезря'
113404,22778,verb_gerund_past,1,лицезрев
113405,22778,verb_gerund_past,2,лицезревши
113406,22779,verb_gerund_past,1,возроди'вшись
113407,22779,verb_gerund_past,2,возродя'сь
113408,22784,verb_gerund_present,1,отча'иваясь
113409,22784,verb_gerund_past,1,отчаивавшись
113410,22787,verb_gerund_past,1,погрустне'в
113411,22787,verb_gerund_past,2,погрустневши
113412,22789,verb_gerund_present,1,разме'шивая
113413,22789,verb_gerund_past,1,размешивав
113414,22789,verb_gerund_past,2,размешивавши
113415,22790,verb_gerund_present,1,захороня'
113416,22790,verb_gerund_past,1,захорони'в
113417,22790,verb_gerund_past,2,захоронивши
113418,22792,verb_gerund_present,1,разга'дывая
113419,22792,verb_gerund_past,1,разгадывав
113420,22792,verb_gerund_past,2,разгадывавши
113421,22793,verb_gerund_past,1,зарде'вшись
113422,22797,verb_gerund_present,1,вса'сываясь
113423,22797,verb_gerund_past,1,всасывавшись
113424,22799,verb_gerund_past,1,обобравшись
113425,22813,verb_gerund_present,1,сплета'ясь
113426,22813,verb_gerund_past,1,сплетавшись
113427,22820,verb_gerund_past,1,затеса'вшись
113428,22824,verb_gerund_past,1,засемени'в
113429,22824,verb_gerund_past,2,засеменивши
113430,22826,verb_gerund_present,1,плодя'сь
113431,22826,verb_gerund_past,1,плодившись
113432,22827,verb_gerund_past,1,нацара'пав
113433,22827,verb_gerund_past,2,нацарапавши
113434,22830,verb_gerund_present,1,координи'руя
113435,22830,verb_gerund_past,1,координировавши
113436,22833,verb_gerund_present,1,разоря'ясь
113437,22833,verb_gerund_past,1,разорявшись
113438,22834,verb_gerund_present,1,перелеза'я
113439,22834,verb_gerund_past,1,перелезав
113440,22834,verb_gerund_past,2,перелезавши
113441,22840,verb_gerund_present,1,отва'ливая
113442,22840,verb_gerund_past,1,отваливав
113443,22840,verb_gerund_past,2,отваливавши
113444,22844,verb_gerund_present,1,запряга'я
113445,22844,verb_gerund_past,1,запрягав
113446,22844,verb_gerund_past,2,запрягавши
113447,22845,verb_gerund_present,1,сту'кая
113448,22845,verb_gerund_past,1,стукав
113449,22845,verb_gerund_past,2,стукавши
113450,22847,verb_gerund_present,1,препира'ясь
113451,22847,verb_gerund_past,1,препиравшись
113452,22849,verb_gerund_past,1,захвора'в
113453,22849,verb_gerund_past,2,захворавши
113454,22850,verb_gerund_present,1,отключа'ясь
113455,22850,verb_gerund_past,1,отключавшись
113456,22857,verb_gerund_present,1,захлёстывая
113457,22857,verb_gerund_past,1,захлёстывав
113458,22857,verb_gerund_past,2,захлёстывавши
113459,22860,verb_gerund_past,1,подвали'в
113460,22860,verb_gerund_past,2,подваливши
113461,22861,verb_gerund_present,1,сосуществу'я
113462,22861,verb_gerund_past,1,сосуществовавши
113463,22862,verb_gerund_past,1,пососа'в
113464,22862,verb_gerund_past,2,пососавши
113465,22865,verb_gerund_past,1,обнадёжив
113466,22865,verb_gerund_past,2,обнадёживши
113467,22866,verb_gerund_past,1,допёрши
113468,22866,verb_gerund_past,2,доперев
113469,22874,verb_gerund_past,1,отчита'вшись
113470,22878,verb_gerund_past,1,отупе'в
113471,22878,verb_gerund_past,2,отупевши
113472,22880,verb_gerund_present,1,похра'пывая
113473,22880,verb_gerund_past,1,похрапывав
113474,22880,verb_gerund_past,2,похрапывавши
113475,22881,verb_gerund_past,1,опосты'лев
113476,22881,verb_gerund_past,2,опостылевши
113477,22882,verb_gerund_past,1,приобща'сь
113478,22882,verb_gerund_past,2,приобщи'вшись
113479,22883,verb_gerund_past,1,прикупи'в
113480,22883,verb_gerund_past,2,прикупивши
113481,22885,verb_gerund_present,1,упо'мня
113482,22885,verb_gerund_past,1,упо'мнив
113483,22885,verb_gerund_past,2,упомнивши
113484,22886,verb_gerund_past,1,вспаха'в
113485,22886,verb_gerund_past,2,вспахавши
113486,22887,verb_gerund_past,1,ка'ркнув
113487,22887,verb_gerund_past,2,каркнувши
113488,22890,verb_gerund_present,1,пя'ля
113489,22890,verb_gerund_past,1,пялив
113490,22890,verb_gerund_past,2,пяливши
113491,22893,verb_gerund_past,1,тя'пнув
113492,22893,verb_gerund_past,2,тяпнувши
113493,22897,verb_gerund_present,1,пощёлкивая
113494,22897,verb_gerund_past,1,пощёлкивав
113495,22897,verb_gerund_past,2,пощёлкивавши
113496,22900,verb_gerund_past,1,разбомби'в
113497,22900,verb_gerund_past,2,разбомбивши
113498,22900,verb_gerund_past,3,разбомбя'
113499,22909,verb_gerund_present,1,хму'ря
113500,22909,verb_gerund_past,1,хмурив
113501,22909,verb_gerund_past,2,хмуривши
113502,22921,verb_gerund_present,1,вгрыза'ясь
113503,22921,verb_gerund_past,1,вгрызавшись
113504,22931,verb_gerund_past,1,защёлкнув
113505,22931,verb_gerund_past,2,защёлкнувши
113506,22934,verb_gerund_past,1,расчу'вствовавшись
113507,22936,verb_gerund_present,1,окола'чиваясь
113508,22936,verb_gerund_past,1,околачивавшись
113509,22938,verb_gerund_past,1,прочу'вствовав
113510,22938,verb_gerund_past,2,прочувствовавши
113511,22939,verb_gerund_present,1,напу'тствуя
113512,22939,verb_gerund_past,1,напу'тствовав
113513,22939,verb_gerund_past,2,напутствовавши
113514,22948,verb_gerund_present,1,ра'туя
113515,22948,verb_gerund_past,1,ратовавши
113516,22950,verb_gerund_present,1,привлека'ясь
113517,22950,verb_gerund_past,1,привлекавшись
113518,22951,verb_gerund_present,1,возбужда'ясь
113519,22951,verb_gerund_past,1,возбуждавшись
113520,22953,verb_gerund_past,1,цы'кнув
113521,22953,verb_gerund_past,2,цыкнувши
113522,22954,verb_gerund_present,1,обязуясь
113523,22954,verb_gerund_present,2,обя'зываясь
113524,22954,verb_gerund_past,1,обя'зывавшись
113525,22956,verb_gerund_present,1,задува'я
113526,22956,verb_gerund_past,1,задував
113527,22956,verb_gerund_past,2,задувавши
113528,22960,verb_gerund_past,1,разде'лав
113529,22960,verb_gerund_past,2,разделавши
113530,22961,verb_gerund_past,1,воплоти'вшись
113531,22964,verb_gerund_past,1,переве'сив
113532,22964,verb_gerund_past,2,перевесивши
113533,22979,verb_gerund_past,1,изведя'сь
113534,22981,verb_gerund_past,1,отреша'сь
113535,22981,verb_gerund_past,2,отреши'вшись
113536,22983,verb_gerund_past,1,доигра'вшись
113537,22988,verb_gerund_past,1,стеса'в
113538,22988,verb_gerund_past,2,стесавши
113539,22992,verb_gerund_past,1,просверли'в
113540,22992,verb_gerund_past,2,просверливши
113541,22992,verb_gerund_past,3,просверля'
113542,22994,verb_gerund_present,1,выковы'ривая
113543,22994,verb_gerund_past,1,выковы'ривав
113544,22994,verb_gerund_past,2,выковы'ривавши
113545,23000,verb_gerund_past,1,вянув
113546,23000,verb_gerund_past,2,вянувши
113547,23001,verb_gerund_past,1,обры'згав
113548,23001,verb_gerund_past,2,обрызгавши
113549,23004,verb_gerund_past,1,угна'вшись
113550,23005,verb_gerund_past,1,пригорю'нившись
113551,23005,verb_gerund_past,2,пригорю'нясь
113552,23009,verb_gerund_present,1,ная'ривая
113553,23009,verb_gerund_past,1,наяривав
113554,23009,verb_gerund_past,2,наяривавши
113555,23014,verb_gerund_past,1,помечта'в
113556,23014,verb_gerund_past,2,помечтавши
113557,23016,verb_gerund_present,1,неме'я
113558,23016,verb_gerund_past,1,немев
113559,23016,verb_gerund_past,2,немевши
113560,23017,verb_gerund_present,1,матеря'
113561,23017,verb_gerund_past,1,материв
113562,23017,verb_gerund_past,2,материвши
113563,23021,verb_gerund_present,1,улича'я
113564,23021,verb_gerund_past,1,уличав
113565,23021,verb_gerund_past,2,уличавши
113566,23033,verb_gerund_past,1,освяти'в
113567,23033,verb_gerund_past,2,освятивши
113568,23033,verb_gerund_past,3,освятя'
113569,23035,verb_gerund_past,1,спёкшись
113570,23039,verb_gerund_past,1,подсмотре'в
113571,23039,verb_gerund_past,2,подсмотревши
113572,23042,verb_gerund_present,1,пре'я
113573,23042,verb_gerund_past,1,пре'в
113574,23042,verb_gerund_past,2,превши
113575,23043,verb_gerund_present,1,разбавля'я
113576,23043,verb_gerund_past,1,разбавля'в
113577,23043,verb_gerund_past,2,разбавлявши
113578,23044,verb_gerund_present,1,разоря'я
113579,23044,verb_gerund_past,1,разоряв
113580,23044,verb_gerund_past,2,разорявши
113581,23055,verb_gerund_present,1,обзаводя'сь
113582,23055,verb_gerund_past,1,обзаводившись
113583,23057,verb_gerund_present,1,извора'чиваясь
113584,23057,verb_gerund_past,1,изворачивавшись
113585,23060,verb_gerund_present,1,куку'я
113586,23060,verb_gerund_past,1,куковавши
113587,23065,verb_gerund_past,1,прошага'в
113588,23065,verb_gerund_past,2,прошагавши
113589,23068,verb_gerund_past,1,перелетав
113590,23068,verb_gerund_past,2,перелетавши
113591,23079,verb_gerund_present,1,коро'бя
113592,23079,verb_gerund_past,1,коробив
113593,23079,verb_gerund_past,2,коробивши
113594,23080,verb_gerund_past,1,задыми'вшись
113595,23080,verb_gerund_past,2,задымя'сь
113596,23086,verb_gerund_present,1,кла'цая
113597,23086,verb_gerund_past,1,клацав
113598,23086,verb_gerund_past,2,клацавши
113599,23089,verb_gerund_past,1,воткну'вшись
113600,23091,verb_gerund_past,1,накупи'в
113601,23091,verb_gerund_past,2,накупивши
113602,23095,verb_gerund_past,1,обсади'в
113603,23095,verb_gerund_past,2,обсадивши
113604,23098,verb_gerund_present,1,знавая
113605,23098,verb_gerund_past,1,знавав
113606,23098,verb_gerund_past,2,знававши
113607,23101,verb_gerund_past,1,отшибив
113608,23101,verb_gerund_past,2,отшибивши
113609,23108,verb_gerund_past,1,насели'в
113610,23108,verb_gerund_past,2,населивши
113611,23112,verb_gerund_past,1,поборо'вшись
113612,23113,verb_gerund_present,1,высыха'я
113613,23113,verb_gerund_past,1,высыха'в
113614,23113,verb_gerund_past,2,высыхавши
113615,23117,verb_gerund_past,1,понаде'явшись
113616,23123,verb_gerund_present,1,застёгиваясь
113617,23123,verb_gerund_past,1,застёгивавшись
113618,23126,verb_gerund_present,1,охлажда'я
113619,23126,verb_gerund_past,1,охлаждав
113620,23126,verb_gerund_past,2,охлаждавши
113621,23127,verb_gerund_past,1,развлёкши
113622,23137,verb_gerund_present,1,пробира'я
113623,23137,verb_gerund_past,1,пробирав
113624,23137,verb_gerund_past,2,пробиравши
113625,23140,verb_gerund_past,1,проню'хав
113626,23140,verb_gerund_past,2,пронюхавши
113627,23141,verb_gerund_past,1,вверну'в
113628,23141,verb_gerund_past,2,ввернувши
113629,23143,verb_gerund_present,1,утека'я
113630,23143,verb_gerund_past,1,утекав
113631,23143,verb_gerund_past,2,утекавши
113632,23145,verb_gerund_past,1,прозре'в
113633,23145,verb_gerund_past,2,прозревши
113634,23146,verb_gerund_past,1,вползши
113635,23148,verb_gerund_present,1,нали'чествуя
113636,23148,verb_gerund_past,1,наличествовавши
113637,23149,verb_gerund_present,1,сокруша'я
113638,23149,verb_gerund_past,1,сокрушав
113639,23149,verb_gerund_past,2,сокрушавши
113640,23153,verb_gerund_present,1,созида'я
113641,23153,verb_gerund_past,1,созидав
113642,23153,verb_gerund_past,2,созидавши
113643,23155,verb_gerund_present,1,зака'тываясь
113644,23155,verb_gerund_past,1,закатывавшись
113645,23160,verb_gerund_past,1,прича'лив
113646,23160,verb_gerund_past,2,причаливши
113647,23160,verb_gerund_past,3,прича'ля
113648,23164,verb_gerund_past,1,насобира'в
113649,23164,verb_gerund_past,2,насобиравши
113650,23166,verb_gerund_present,1,мы'каясь
113651,23166,verb_gerund_past,1,мыкавшись
113652,23170,verb_gerund_past,1,вознагради'в
113653,23170,verb_gerund_past,2,вознаградивши
113654,23181,verb_gerund_past,1,разоружи'в
113655,23181,verb_gerund_past,2,разоруживши
113656,23184,verb_gerund_past,1,наня'вшись
113657,23185,verb_gerund_past,1,зарва'вшись
113658,23190,verb_gerund_present,1,мня'
113659,23190,verb_gerund_past,1,мни'в
113660,23190,verb_gerund_past,2,мнивши
113661,23206,verb_gerund_past,1,возлюби'в
113662,23206,verb_gerund_past,2,возлюбивши
113663,23208,verb_gerund_present,1,нака'тываясь
113664,23208,verb_gerund_past,1,накатывавшись
113665,23210,verb_gerund_past,1,привинти'в
113666,23210,verb_gerund_past,2,привинтивши
113667,23214,verb_gerund_present,1,обольща'ясь
113668,23214,verb_gerund_past,1,обольщавшись
113669,23216,verb_gerund_past,1,подкача'в
113670,23216,verb_gerund_past,2,подкачавши
113671,23219,verb_gerund_past,1,пересиде'в
113672,23219,verb_gerund_past,2,пересидевши
113673,23223,verb_gerund_present,1,уделя'ясь
113674,23223,verb_gerund_past,1,уделявшись
113675,23225,verb_gerund_present,1,тяга'ясь
113676,23225,verb_gerund_past,1,тягавшись
113677,23230,verb_gerund_present,1,заси'живаясь
113678,23230,verb_gerund_past,1,засиживавшись
113679,23235,verb_gerund_present,1,забреда'я
113680,23235,verb_gerund_past,1,забредав
113681,23235,verb_gerund_past,2,забредавши
113682,23240,verb_gerund_past,1,согреши'в
113683,23240,verb_gerund_past,2,согрешивши
113684,23241,verb_gerund_present,1,хода'тайствуя
113685,23241,verb_gerund_past,1,ходатайствовавши
113686,23246,verb_gerund_present,1,реконструи'руя
113687,23246,verb_gerund_past,1,реконструировав
113688,23246,verb_gerund_past,2,реконструировавши
113689,23250,verb_gerund_present,1,скро'мничая
113690,23250,verb_gerund_past,1,скромничав
113691,23250,verb_gerund_past,2,скромничавши
113692,23254,verb_gerund_past,1,поваля'вшись
113693,23262,verb_gerund_present,1,баю'кая
113694,23262,verb_gerund_past,1,баю'кав
113695,23262,verb_gerund_past,2,баюкавши
113696,23263,verb_gerund_present,1,досажда'я
113697,23263,verb_gerund_past,1,досажда'в
113698,23263,verb_gerund_past,2,досаждавши
113699,23273,verb_gerund_present,1,раскуря'
113700,23273,verb_gerund_past,1,раскури'в
113701,23273,verb_gerund_past,2,раскуривши
113702,23274,verb_gerund_present,1,нагрева'ясь
113703,23274,verb_gerund_past,1,нагревавшись
113704,23276,verb_gerund_present,1,вполза'я
113705,23276,verb_gerund_past,1,вползав
113706,23276,verb_gerund_past,2,вползавши
113707,23277,verb_gerund_present,1,замеща'я
113708,23277,verb_gerund_past,1,замещав
113709,23277,verb_gerund_past,2,замещавши
113710,23278,verb_gerund_present,1,разнима'я
113711,23278,verb_gerund_past,1,разнимав
113712,23278,verb_gerund_past,2,разнимавши
113713,23279,verb_gerund_present,1,симпатизи'руя
113714,23279,verb_gerund_past,1,симпатизировавши
113715,23283,verb_gerund_present,1,заявля'ясь
113716,23283,verb_gerund_past,1,заявлявшись
113717,23286,verb_gerund_past,1,приплю'снув
113718,23286,verb_gerund_past,2,приплюснувши
113719,23294,verb_gerund_present,1,сортиру'я
113720,23294,verb_gerund_past,1,сортировавши
113721,23299,verb_gerund_past,1,отня'вшись
113722,23303,verb_gerund_past,1,подрабо'тав
113723,23303,verb_gerund_past,2,подработавши
113724,23304,verb_gerund_past,1,загогота'в
113725,23304,verb_gerund_past,2,загоготавши
113726,23310,verb_gerund_past,1,обсохнув
113727,23310,verb_gerund_past,2,обсохши
113728,23311,verb_gerund_past,1,налипнув
113729,23311,verb_gerund_past,2,налипши
113730,23313,verb_gerund_past,1,помешавшись
113731,23315,verb_gerund_present,1,тяготя'сь
113732,23315,verb_gerund_past,1,тяготившись
113733,23317,verb_gerund_past,1,одура'чив
113734,23317,verb_gerund_past,2,одурачивши
113735,23323,verb_gerund_past,1,наговори'вшись
113736,23323,verb_gerund_past,2,наговоря'сь
113737,23331,verb_gerund_present,1,манипули'руя
113738,23331,verb_gerund_past,1,манипулировавши
113739,23332,verb_gerund_present,1,обвола'кивая
113740,23332,verb_gerund_past,1,обволакивав
113741,23332,verb_gerund_past,2,обволакивавши
113742,23339,verb_gerund_present,1,ока'нчиваясь
113743,23339,verb_gerund_past,1,оканчивавшись
113744,23342,verb_gerund_past,1,залата'в
113745,23342,verb_gerund_past,2,залатавши
113746,23343,verb_gerund_past,1,припо'мнившись
113747,23343,verb_gerund_past,2,припо'мнясь
113748,23346,verb_gerund_present,1,венча'ясь
113749,23346,verb_gerund_past,1,венча'вшись
113750,23348,verb_gerund_past,1,обостри'в
113751,23348,verb_gerund_past,2,обостривши
113752,23348,verb_gerund_past,3,обостря'
113753,23349,verb_gerund_present,1,обтека'я
113754,23349,verb_gerund_past,1,обтекав
113755,23349,verb_gerund_past,2,обтекавши
113756,23355,verb_gerund_past,1,обустро'ив
113757,23355,verb_gerund_past,2,обустроивши
113758,23357,verb_gerund_past,1,соблазни'вшись
113759,23357,verb_gerund_past,2,соблазня'сь
113760,23362,verb_gerund_past,1,разжа'вшись
113761,23363,verb_gerund_present,1,придвига'ясь
113762,23363,verb_gerund_past,1,придвигавшись
113763,23364,verb_gerund_present,1,раска'тывая
113764,23364,verb_gerund_past,1,раскатывав
113765,23364,verb_gerund_past,2,раскатывавши
113766,23365,verb_gerund_past,1,обговори'в
113767,23365,verb_gerund_past,2,обговоривши
113768,23365,verb_gerund_past,3,обговоря'
113769,23372,verb_gerund_past,1,надыша'вшись
113770,23373,verb_gerund_present,1,прожига'я
113771,23373,verb_gerund_past,1,прожигав
113772,23373,verb_gerund_past,2,прожигавши
113773,23379,verb_gerund_past,1,приторочи'в
113774,23379,verb_gerund_past,2,приторочивши
113775,23384,verb_gerund_past,1,поката'в
113776,23384,verb_gerund_past,2,покатавши
113777,23387,verb_gerund_past,1,надорва'вшись
113778,23392,verb_gerund_present,1,сту'каясь
113779,23392,verb_gerund_past,1,стукавшись
113780,23407,verb_gerund_past,1,заиме'в
113781,23407,verb_gerund_past,2,заимевши
113782,23410,verb_gerund_present,1,снисходя'
113783,23410,verb_gerund_past,1,снисходив
113784,23410,verb_gerund_past,2,снисходивши
113785,23417,verb_gerund_past,1,подпо'ртив
113786,23417,verb_gerund_past,2,подпортивши
113787,23418,verb_gerund_past,1,вы'верив
113788,23418,verb_gerund_past,2,выверивши
113789,23422,verb_gerund_past,1,закряхте'в
113790,23422,verb_gerund_past,2,закряхтевши
113791,23424,verb_gerund_present,1,смыва'ясь
113792,23424,verb_gerund_past,1,смывавшись
113793,23425,verb_gerund_past,1,похороше'в
113794,23425,verb_gerund_past,2,похорошевши
113795,23430,verb_gerund_present,1,расхлёбывая
113796,23430,verb_gerund_past,1,расхлёбывав
113797,23430,verb_gerund_past,2,расхлёбывавши
113798,23433,verb_gerund_present,1,запаса'ясь
113799,23433,verb_gerund_past,1,запасавшись
113800,23439,verb_gerund_past,1,излечи'в
113801,23439,verb_gerund_past,2,излечивши
113802,23440,verb_gerund_present,1,испепеля'я
113803,23440,verb_gerund_past,1,испепеляв
113804,23440,verb_gerund_past,2,испепелявши
113805,23443,verb_gerund_past,1,прискака'в
113806,23443,verb_gerund_past,2,прискакавши
113807,23444,verb_gerund_past,1,провоня'в
113808,23444,verb_gerund_past,2,провонявши
113809,23454,verb_gerund_past,1,заругавшись
113810,23455,verb_gerund_past,1,хватану'в
113811,23455,verb_gerund_past,2,хватанувши
113812,23459,verb_gerund_present,1,просыха'я
113813,23459,verb_gerund_past,1,просыхав
113814,23459,verb_gerund_past,2,просыхавши
113815,23464,verb_gerund_present,1,разгиба'я
113816,23464,verb_gerund_past,1,разгибав
113817,23464,verb_gerund_past,2,разгибавши
113818,23466,verb_gerund_present,1,штрафу'я
113819,23466,verb_gerund_past,1,штрафовавши
113820,23467,verb_gerund_present,1,догова'ривая
113821,23467,verb_gerund_past,1,договаривав
113822,23467,verb_gerund_past,2,договаривавши
113823,23470,verb_gerund_present,1,изверга'я
113824,23470,verb_gerund_past,1,извергав
113825,23470,verb_gerund_past,2,извергавши
113826,23472,verb_gerund_past,1,отплати'в
113827,23472,verb_gerund_past,2,отплативши
113828,23472,verb_gerund_past,3,отплатя'
113829,23474,verb_gerund_present,1,локализу'я
113830,23474,verb_gerund_past,1,локализовав
113831,23474,verb_gerund_past,2,локализовавши
113832,23482,verb_gerund_present,1,замечаясь
113833,23482,verb_gerund_past,1,замечавшись
113834,23483,verb_gerund_past,1,подорожа'в
113835,23483,verb_gerund_past,2,подорожавши
113836,23488,verb_gerund_present,1,разлага'я
113837,23488,verb_gerund_past,1,разлагав
113838,23488,verb_gerund_past,2,разлагавши
113839,23489,verb_gerund_past,1,сопрягши
113840,23493,verb_gerund_past,1,запыла'в
113841,23493,verb_gerund_past,2,запылавши
113842,23494,verb_gerund_past,1,помути'вшись
113843,23494,verb_gerund_past,2,помутя'сь
113844,23497,verb_gerund_present,1,облегча'ясь
113845,23497,verb_gerund_past,1,облегчавшись
113846,23499,verb_gerund_present,1,граня'
113847,23499,verb_gerund_past,1,гранив
113848,23499,verb_gerund_past,2,гранивши
113849,23500,verb_gerund_present,1,внедря'ясь
113850,23500,verb_gerund_past,1,внедрявшись
113851,23501,verb_gerund_past,1,закра'сив
113852,23501,verb_gerund_past,2,закрасивши
113853,23504,verb_gerund_present,1,удя'
113854,23504,verb_gerund_past,1,уди'в
113855,23504,verb_gerund_past,2,удивши
113856,23510,verb_gerund_present,1,выбра'сываясь
113857,23510,verb_gerund_past,1,выбрасывавшись
113858,23514,verb_gerund_past,1,подкрути'в
113859,23514,verb_gerund_past,2,подкрутивши
113860,23514,verb_gerund_past,3,подкрутя'
113861,23517,verb_gerund_present,1,накра'пывая
113862,23517,verb_gerund_past,1,накрапывав
113863,23517,verb_gerund_past,2,накрапывавши
113864,23521,verb_gerund_past,1,сдуре'в
113865,23521,verb_gerund_past,2,сдуревши
113866,23523,verb_gerund_past,1,заблагорассудившись
113867,23523,verb_gerund_past,2,заблагорассу'дясь
113868,23524,verb_gerund_present,1,лука'вя
113869,23524,verb_gerund_past,1,лукавив
113870,23524,verb_gerund_past,2,лукавивши
113871,23537,verb_gerund_past,1,прогре'в
113872,23537,verb_gerund_past,2,прогревши
113873,23538,verb_gerund_past,1,разлепи'в
113874,23538,verb_gerund_past,2,разлепивши
113875,23543,verb_gerund_past,1,заклейми'в
113876,23543,verb_gerund_past,2,заклеймивши
113877,23545,verb_gerund_past,1,задра'вшись
113878,23549,verb_gerund_present,1,талды'ча
113879,23549,verb_gerund_past,1,талдычив
113880,23549,verb_gerund_past,2,талдычивши
113881,23552,verb_gerund_past,1,укроти'в
113882,23552,verb_gerund_past,2,укротивши
113883,23552,verb_gerund_past,3,укротя'
113884,23553,verb_gerund_past,1,провози'вшись
113885,23563,verb_gerund_past,1,созвони'вшись
113886,23563,verb_gerund_past,2,созвоня'сь
113887,23565,verb_gerund_past,1,застро'ив
113888,23565,verb_gerund_past,2,застроивши
113889,23566,verb_gerund_present,1,пощи'пывая
113890,23566,verb_gerund_past,1,пощипывав
113891,23566,verb_gerund_past,2,пощипывавши
113892,23569,verb_gerund_present,1,убаю'кивая
113893,23569,verb_gerund_past,1,убаюкивав
113894,23569,verb_gerund_past,2,убаюкивавши
113895,23570,verb_gerund_present,1,изле'чивая
113896,23570,verb_gerund_past,1,излечивав
113897,23570,verb_gerund_past,2,излечивавши
113898,23574,verb_gerund_present,1,искажа'ясь
113899,23574,verb_gerund_past,1,искажавшись
113900,23584,verb_gerund_present,1,прила'живая
113901,23584,verb_gerund_past,1,прилаживав
113902,23584,verb_gerund_past,2,прилаживавши
113903,23586,verb_gerund_past,1,подкра'сив
113904,23586,verb_gerund_past,2,подкрасивши
113905,23591,verb_gerund_present,1,навя'зываясь
113906,23591,verb_gerund_past,1,навязывавшись
113907,23596,verb_gerund_past,1,вы'мывшись
113908,23608,verb_gerund_past,1,заледене'в
113909,23608,verb_gerund_past,2,заледеневши
113910,23611,verb_gerund_past,1,раздвои'вшись
113911,23611,verb_gerund_past,2,раздвоя'сь
113912,23614,verb_gerund_past,1,вы'вихнув
113913,23614,verb_gerund_past,2,вывихнувши
113914,23615,verb_gerund_past,1,поощри'в
113915,23615,verb_gerund_past,2,поощривши
113916,23615,verb_gerund_past,3,поощря'
113917,23616,verb_gerund_past,1,захлами'в
113918,23616,verb_gerund_past,2,захламивши
113919,23616,verb_gerund_past,3,захламя'
113920,23618,verb_gerund_past,1,прокрути'в
113921,23618,verb_gerund_past,2,прокрутивши
113922,23618,verb_gerund_past,3,прокрутя'
113923,23620,verb_gerund_past,1,ущеми'в
113924,23620,verb_gerund_past,2,ущемивши
113925,23620,verb_gerund_past,3,ущемя'
113926,23622,verb_gerund_present,1,кара'ясь
113927,23622,verb_gerund_past,1,каравшись
113928,23624,verb_gerund_present,1,подключа'я
113929,23624,verb_gerund_past,1,подключав
113930,23624,verb_gerund_past,2,подключавши
113931,23627,verb_gerund_past,1,побели'в
113932,23627,verb_gerund_past,2,побеливши
113933,23630,verb_gerund_present,1,разгоня'сь
113934,23630,verb_gerund_past,1,разогна'вшись
113935,23632,verb_gerund_past,1,вы'точив
113936,23632,verb_gerund_past,2,выточивши
113937,23639,verb_gerund_past,1,проржаве'в
113938,23639,verb_gerund_past,2,проржавевши
113939,23642,verb_gerund_present,1,переми'гиваясь
113940,23642,verb_gerund_past,1,перемигивавшись
113941,23644,verb_gerund_present,1,прома'хиваясь
113942,23644,verb_gerund_past,1,промахивавшись
113943,23645,verb_gerund_past,1,убы'в
113944,23645,verb_gerund_past,2,убывши
113945,23647,verb_gerund_present,1,пиха'я
113946,23647,verb_gerund_past,1,пихав
113947,23647,verb_gerund_past,2,пихавши
113948,23655,verb_gerund_past,1,отверте'вшись
113949,23657,verb_gerund_past,1,замусо'лив
113950,23657,verb_gerund_past,2,замусоливши
113951,23657,verb_gerund_past,3,замусо'ля
113952,23666,verb_gerund_present,1,вознося'
113953,23666,verb_gerund_past,1,возносив
113954,23666,verb_gerund_past,2,возносивши
113955,23671,verb_gerund_past,1,окаймив
113956,23671,verb_gerund_past,2,окаймивши
113957,23671,verb_gerund_past,3,окаймя'
113958,23672,verb_gerund_past,1,копну'в
113959,23672,verb_gerund_past,2,копнувши
113960,23674,verb_gerund_past,1,толкну'вшись
113961,23675,verb_gerund_present,1,зараста'я
113962,23675,verb_gerund_past,1,зарастав
113963,23675,verb_gerund_past,2,зараставши
113964,23676,verb_gerund_past,1,сваля'вшись
113965,23679,verb_gerund_past,1,пыхнув
113966,23679,verb_gerund_past,2,пыхнувши
113967,23680,verb_gerund_past,1,перекра'сив
113968,23680,verb_gerund_past,2,перекрасивши
113969,23681,verb_gerund_past,1,начерти'в
113970,23681,verb_gerund_past,2,начертивши
113971,23681,verb_gerund_past,3,начертя'
113972,23682,verb_gerund_present,1,изнуря'я
113973,23682,verb_gerund_past,1,изнуря'в
113974,23682,verb_gerund_past,2,изнурявши
113975,23685,verb_gerund_present,1,привива'я
113976,23685,verb_gerund_past,1,прививав
113977,23685,verb_gerund_past,2,прививавши
113978,23688,verb_gerund_present,1,выкру'чивая
113979,23688,verb_gerund_past,1,выкручивав
113980,23688,verb_gerund_past,2,выкручивавши
113981,23689,verb_gerund_present,1,выка'пывая
113982,23689,verb_gerund_past,1,выкапывав
113983,23689,verb_gerund_past,2,выкапывавши
113984,23696,verb_gerund_past,1,заколдова'в
113985,23696,verb_gerund_past,2,заколдовавши
113986,23698,verb_gerund_present,1,выпе'ндриваясь
113987,23698,verb_gerund_past,1,выпендривавшись
113988,23699,verb_gerund_present,1,конвои'руя
113989,23699,verb_gerund_past,1,конвоировавши
113990,23707,verb_gerund_past,1,досказа'в
113991,23707,verb_gerund_past,2,досказавши
113992,23711,verb_gerund_present,1,отпи'хивая
113993,23711,verb_gerund_past,1,отпихивав
113994,23711,verb_gerund_past,2,отпихивавши
113995,23719,verb_gerund_past,1,вы'травив
113996,23719,verb_gerund_past,2,вытравивши
