word_id,aspect,partner,imperative_sg,imperative_pl,past_m,past_f,past_n,past_pl,presfut_conj_id,participle_active_present_id,participle_active_past_id,participle_passive_present_id,participle_passive_past_id
6225,perfective,таять,раста'й,раста'йте,раста'ял,раста'яла,раста'яло,раста'яли,2779,,63916,,
6228,perfective,обозначать,обозна'чь,обозна'чьте,обозна'чил,обозна'чила,обозна'чило,обозна'чили,2780,,63917,,63918
6238,imperfective,выскочить,выска'кивай,выска'кивайте,выска'кивал,выска'кивала,выска'кивало,выска'кивали,260,63919,63920,,
6239,imperfective,сослаться,ссыла'йся,ссыла'йтесь,ссыла'лся,ссыла'лась,ссыла'лось,ссыла'лись,2781,63921,63922,,
6245,perfective,замедлять,заме'дли,заме'длите,заме'длил,заме'длила,заме'длило,заме'длили,2782,,63923,,33545
6253,perfective,наклонять,наклони',наклони'те,наклони'л,наклони'ла,наклони'ло,наклони'ли,776,,63924,,63925
6255,perfective,"выстраивать,строить",вы'строй,вы'стройте,вы'строил,вы'строила,вы'строило,вы'строили,2783,,63926,,63927
6256,imperfective,подвести,подводи',подводи'те,подводи'л,подводи'ла,подводи'ло,подводи'ли,2784,63928,63929,63930,
6265,perfective,представать,предста'нь,предста'ньте,предста'л,предста'ла,предста'ло,предста'ли,1388,,63931,,
6269,imperfective,напоить,пои',пои'те,пои'л,пои'ла,пои'ло,пои'ли,1233,63932,63933,63934,63935
6273,perfective,распускать / set afloat,распусти',распусти'те,распусти'л,распусти'ла,распусти'ло,распусти'ли,2786,,63936,,47587
6276,perfective,ухватывать,ухвати',ухвати'те,ухвати'л,ухвати'ла,ухвати'ло,ухвати'ли,2787,,63937,,63938
6278,perfective,застреливать,застрели',застрели'те,застрели'л,застрели'ла,застрели'ло,застрели'ли,2788,,63939,,63940
6279,perfective,"жмуриться,зажмуриваться",зажму'рься,зажму'рьтесь,зажму'рился,зажму'рилась,зажму'рилось,зажму'рились,2789,,63941,,
6283,perfective,-,потро'гай,потро'гайте,потро'гал,потро'гала,потро'гало,потро'гали,2790,,63942,,63943
6284,perfective,изобретать,изобрети',изобрети'те,изобрёл,изобрела',изобрело',изобрели',586,,63944,,63945
6285,imperfective,вырваться,вырыва'йся,вырыва'йтесь,вырыва'лся,вырыва'лась,вырыва'лось,вырыва'лись,2791,63946,63947,,
6286,perfective,"перевёртываться,переворачиваться",переверни'сь,переверни'тесь,переверну'лся,переверну'лась,переверну'лось,переверну'лись,2792,,63948,,
6288,perfective,завершаться,заверши'сь,заверши'тесь,заверши'лся,заверши'лась,заверши'лось,заверши'лись,2793,,63949,,
6292,imperfective,"поджимать;поджинать",подожми',подожми'те,поджа'л,поджа'ла,поджа'ло,поджа'ли,2794,,63950,,63951
6293,perfective,двигать,дви'нь,дви'ньте,дви'нул,дви'нула,дви'нуло,дви'нули,331,,63952,,63953
6298,perfective,"сменяться,меняться",смени'сь,смени'тесь,смени'лся,смени'лась,смени'лось,смени'лись,2795,,63954,,
6299,perfective,передумывать,переду'май,переду'майте,переду'мал,переду'мала,переду'мало,переду'мали,1089,,63955,,63956
6301,imperfective,повысить,повыша'й,повыша'йте,повыша'л,повыша'ла,повыша'ло,повыша'ли,2796,63957,63958,63959,
6304,both,,казни',казни'те,казни'л,казни'ла,казни'ло,казни'ли,2797,63960,63961,63962,63963
6311,perfective,набивать,набе'й,набе'йте,наби'л,наби'ла,наби'ло,наби'ли,2798,,63964,,3457
6315,perfective,прогонять,прогони',прогони'те,прогна'л,прогнала',прогна'ло,прогна'ли,2799,,63965,,63966
6317,imperfective,"зашипеть,прошипеть",шипи',шипи'те,шипе'л,шипе'ла,шипе'ло,шипе'ли,2800,16279,63967,,
6321,perfective,настораживаться,насторожи'сь,насторожи'тесь,насторожи'лся,насторожи'лась,насторожи'лось,насторожи'лись,2801,,63968,,
6323,imperfective,нанести,наноси',наноси'те,наноси'л,наноси'ла,наноси'ло,наноси'ли,2802,63969,63970,63971,63972
6324,perfective,считать,посчита'й,посчита'йте,посчита'л,посчита'ла,посчита'ло,посчита'ли,1329,,63973,,63974
6328,perfective,пить,попе'й,попе'йте,попи'л,попила',попи'ло,попи'ли,2803,,63975,,63976
6329,imperfective,-,предви'дь,предви'дьте,предви'дел,предви'дела,предви'дело,предви'дели,1368,63977,63978,63979,63980
6331,imperfective,внести,вноси',вноси'те,вноси'л,вноси'ла,вноси'ло,вноси'ли,110,63981,63982,63983,
6332,imperfective,,топчи'сь,топчи'тесь,топта'лся,топта'лась,топта'лось,топта'лись,2804,63984,63985,,
6333,imperfective,,чи'слись,чи'слитесь,чи'слился,чи'слилась,чи'слилось,чи'слились,2805,63986,63987,,
6335,perfective,налетать,налети',налети'те,налете'л,налете'ла,налете'ло,налете'ли,2806,,63988,,
6340,perfective,выявлять,вы'явь,вы'явьте,вы'явил,вы'явила,вы'явило,вы'явили,283,,63989,,63990
6343,imperfective,проехать,проезжа'й,проезжа'йте,проезжа'л,проезжа'ла,проезжа'ло,проезжа'ли,2807,63991,63992,63993,
6344,imperfective,поздороваться,здоро'вайся,здоро'вайтесь,здоро'вался,здоро'валась,здоро'валось,здоро'вались,2808,63994,63995,,
6346,perfective,порождать,породи',породи'те,породи'л,породи'ла,породи'ло,породи'ли,1299,,63996,,63997
6354,imperfective,связаться,свя'зывайся,свя'зывайтесь,свя'зывался,свя'зывалась,свя'зывалось,свя'зывались,2809,63998,63999,,
6366,perfective,стягивать,стяни',стяни'те,стяну'л,стяну'ла,стяну'ло,стяну'ли,2810,,64000,,64001
6368,perfective,запутываться,запу'тайся,запу'тайтесь,запу'тался,запу'талась,запу'талось,запу'тались,2811,,64002,,
6370,perfective,вздумывать,взду'май,взду'майте,взду'мал,взду'мала,взду'мало,взду'мали,2812,,64003,,
6372,imperfective,столпиться,толпи'сь,толпи'тесь,толпи'лся,толпи'лась,толпи'лось,толпи'лись,2813,64004,64005,,
